id,date_captured,tweet_counts
8696,2016-06-29 13:20:54.103219,32
8749,2016-07-03 02:39:50.637562,1
8774,2016-07-03 03:11:08.224836,3
8867,2016-07-03 04:24:00.079542,6
8898,2016-07-03 05:06:12.067774,1
8900,2016-07-03 05:08:12.437242,1
8901,2016-07-03 05:08:29.052578,1
8903,2016-07-03 05:09:56.281959,33
8906,2016-06-29 13:20:54.103219,103
8913,2016-07-03 05:21:11.669387,1
9028,2016-07-03 08:01:37.423043,1
9036,2016-07-03 08:06:13.149314,1
9052,2016-07-03 08:45:25.393925,1
9232,2016-07-03 12:01:50.060371,2
9233,2016-07-03 12:02:22.929599,5
9241,2016-07-03 12:09:30.375235,1
9243,2016-07-03 12:16:24.934633,2
9263,2016-07-03 12:34:48.501659,1
9272,2016-06-29 13:20:54.103219,7583
9280,2016-07-03 12:52:06.73035,1
9287,2016-06-29 13:20:54.103219,562
9445,2016-07-03 15:17:24.509686,48
9453,2016-07-03 15:27:10.823658,15
9478,2016-06-29 13:20:54.103219,4
9534,2016-07-03 16:07:42.125536,99
9556,2016-06-29 13:20:54.103219,31
9560,2016-06-29 13:20:54.103219,4412
9568,2016-07-03 16:43:21.733845,1
9629,2016-06-29 13:20:54.103219,46
9635,2016-07-03 17:31:27.473269,1
9658,2016-07-03 17:50:01.703128,5
9712,2016-06-29 13:20:54.103219,474
9715,2016-07-03 18:09:53.552342,4
9746,2016-07-03 18:35:07.570096,1
9767,2016-06-29 13:20:54.103219,1517
9777,2016-07-03 19:00:39.926148,1
9778,2016-06-29 13:20:54.103219,985
9818,2016-07-03 19:45:55.93775,2
9859,2016-07-03 20:05:28.157651,7
9883,2016-06-29 13:20:54.103219,85
9885,2016-07-03 20:25:25.297913,4
9899,2016-07-03 20:42:33.987626,4
9912,2016-07-03 20:55:50.732721,28
9937,2016-07-03 21:25:04.579632,107
9949,2016-07-03 21:45:27.998146,1
10000,2016-07-03 22:26:45.068779,1
10003,2016-06-29 13:20:54.103219,1753
10011,2016-07-03 22:30:13.681412,5
10016,2016-07-03 22:42:18.487905,1
10020,2016-07-03 22:47:35.291975,8
10022,2016-07-03 22:51:07.557588,3
10023,2016-06-29 13:20:54.103219,3312
10067,2016-07-03 23:32:26.362836,31
10072,2016-07-03 23:39:03.990171,140
10079,2016-07-03 23:46:54.73819,15
10088,2016-07-03 23:56:30.415617,2
10137,2016-07-04 00:24:51.48668,1
10143,2016-07-04 00:27:14.798978,3
10154,2016-07-04 00:37:58.926833,36
10208,2016-07-04 01:43:48.580542,1
10209,2016-07-04 01:47:16.804572,17
10218,2016-07-04 01:58:03.998217,2
10227,2016-07-04 02:00:24.072618,1
10311,2016-07-04 03:19:13.569145,2
10358,2016-07-04 04:00:35.712112,1
10392,2016-07-04 04:25:21.764563,1
10437,2016-07-04 05:22:33.803183,9
10552,2016-07-04 07:46:24.358306,12
10557,2016-06-29 13:20:54.103219,1463
10562,2016-07-04 07:58:55.920762,1
10608,2016-06-29 13:20:54.103219,398
10748,2016-07-04 11:05:38.211802,2
10840,2016-07-04 12:02:20.068879,5
10864,2016-07-04 12:24:21.007038,1
10867,2016-07-04 12:26:49.328318,11
10912,2016-07-04 13:13:34.323588,2
10915,2016-07-04 13:24:23.828599,9
10921,2016-07-04 13:30:01.997117,103
10923,2016-07-04 13:32:05.451658,105
10937,2016-07-04 13:50:59.444544,13
11008,2016-07-04 14:30:11.8104,181
11028,2016-07-04 14:43:01.63578,1
11047,2016-07-04 15:00:25.35553,150
11050,2016-07-04 15:00:41.281049,12
11070,2016-07-04 15:17:12.371025,52
11075,2016-07-04 15:20:33.099411,2
11077,2016-07-04 15:22:35.513789,3
11081,2016-07-04 15:25:04.167911,2
11086,2016-07-04 15:28:38.973539,3
11089,2016-07-04 15:30:12.254139,47
11092,2016-07-04 15:31:20.545418,17
11093,2016-07-04 15:33:46.067614,6
11094,2016-06-29 13:20:54.103219,88
11101,2016-07-04 15:40:52.486444,1
11103,2016-07-04 15:43:04.677696,1514
11105,2016-07-04 15:48:35.952618,5
11133,2016-07-04 16:00:41.292396,64
11224,2016-06-29 13:20:54.103219,113
11225,2016-07-04 16:55:26.036482,1
11228,2016-07-04 16:56:23.83164,7
11231,2016-06-29 13:20:54.103219,32907
11234,2016-07-04 16:58:46.816966,1
11283,2016-07-04 17:36:46.713389,1
11284,2016-07-04 17:39:00.441045,10
11341,2016-07-04 18:10:06.083444,13
11345,2016-07-04 18:10:46.57879,5
11368,2016-07-04 18:38:59.783804,52
11382,2016-07-04 18:49:59.998202,41
11388,2016-07-04 18:52:03.746255,1
11446,2016-06-29 13:20:54.103219,445
11447,2016-07-04 19:37:17.116359,2
11516,2016-07-04 20:32:22.968162,8
11525,2016-07-04 20:44:55.513253,4
11542,2016-07-04 21:01:15.955293,1
11562,2016-06-29 13:20:54.103219,2
11565,2016-06-29 13:20:54.103219,5
11591,2016-07-04 21:41:21.08235,1
11603,2016-07-04 21:53:35.273499,10
11647,2016-07-04 22:15:42.495802,4
11653,2016-07-04 22:22:20.378372,1
11676,2016-07-04 22:57:46.904938,1
11680,2016-07-04 23:07:06.580456,1
11694,2016-07-04 23:17:33.77412,2
11729,2016-07-04 23:55:15.134507,118
11857,2016-07-05 02:00:32.118278,1
11949,2016-07-05 03:59:24.590985,1
12044,2016-07-05 05:45:08.71046,7
12367,2016-07-05 11:44:55.249544,13
12398,2016-07-05 11:59:15.495752,1
12402,2016-07-05 12:00:17.634175,4
12443,2016-07-05 12:07:10.026506,3
12486,2016-07-05 12:50:53.408532,1
12567,2016-07-05 13:51:07.90491,36
12570,2016-07-05 13:52:59.608849,20
12679,2016-07-05 14:21:55.434462,15
12699,2016-07-05 14:43:25.723863,11
12716,2016-06-29 13:20:54.103219,596
12747,2016-07-05 15:18:47.597995,77
12759,2016-07-05 15:23:27.284553,11
12788,2016-07-05 15:41:42.725255,2
12793,2016-07-05 15:45:32.54062,160
12808,2016-07-05 15:52:13.739847,7
12821,2016-07-05 16:00:19.030973,109
12833,2016-07-05 16:00:32.265459,71
12858,2016-07-05 16:06:53.158784,43
12860,2016-07-05 16:07:05.375076,53
12866,2016-07-05 16:08:14.625892,1
12960,2016-07-05 16:53:49.436939,40
12987,2016-07-05 17:06:08.120019,12
13004,2016-07-05 17:15:16.125836,28
13007,2016-07-05 17:15:17.327847,1
13058,2016-06-29 13:20:54.103219,281
13092,2016-07-05 18:00:11.086576,828
13148,2016-07-05 18:11:38.871567,325
13185,2016-07-05 18:29:12.03982,4
13259,2016-06-29 13:20:54.103219,3986
13269,2016-07-05 19:11:51.299684,1
13297,2016-07-05 19:25:00.155859,1
13325,2016-07-05 19:40:51.736762,17
13332,2016-07-05 19:49:10.14481,95
13344,2016-07-05 19:56:43.196705,39
13357,2016-07-05 20:00:17.623521,1
13402,2016-06-29 13:20:54.103219,42
13427,2016-07-05 20:37:52.509542,4
13518,2016-07-05 21:45:09.6741,4
13525,2016-07-05 21:47:33.146338,131
13545,2016-07-05 22:00:24.350887,8
13599,2016-07-05 22:24:41.14698,1
13624,2016-07-05 22:39:19.648287,1
13630,2016-07-05 22:43:21.656036,2
13652,2016-07-05 23:05:51.003074,12
13659,2016-07-05 23:10:29.05481,1
13665,2016-07-05 23:11:02.927529,8
13699,2016-07-05 23:44:56.133572,20
13701,2016-07-05 23:45:14.679328,1
13703,2016-07-05 23:48:38.264527,65
13706,2016-07-05 23:46:54.795692,1
13708,2016-07-05 23:51:12.043105,4
13712,2016-06-29 13:20:54.103219,3059
13758,2016-07-06 00:27:34.011621,1
13761,2016-07-06 00:28:40.01524,2
13766,2016-07-06 00:34:36.100445,2
13769,2016-07-06 00:35:26.496867,1
13789,2016-07-06 01:00:01.219183,4
13800,2016-06-29 13:20:54.103219,760
13915,2016-07-06 02:26:07.445293,2
13921,2016-07-06 02:36:19.681012,24
13938,2016-06-29 13:20:54.103219,60
14004,2016-07-06 04:01:02.616805,13
14038,2016-07-06 04:15:49.087064,14
14056,2016-06-29 13:20:54.103219,1391
14083,2016-07-06 05:05:54.390831,3
14207,2016-07-06 07:19:00.035285,2
14284,2016-07-06 09:23:50.975904,5
14287,2016-07-06 09:28:30.168823,1
14312,2016-07-06 10:02:52.246815,2
14364,2016-07-06 10:38:50.347913,2
14372,2016-07-06 10:51:41.245497,1
14423,2016-06-29 13:20:54.103219,70
14452,2016-07-06 11:53:13.497179,3
14493,2016-07-06 12:05:51.711956,5
14499,2016-07-06 12:16:36.465117,22
14503,2016-06-29 13:20:54.103219,9870
14562,2016-07-06 13:21:46.412987,3
14568,2016-07-06 13:25:43.719261,2
14745,2016-07-06 14:31:49.195367,1
14759,2016-07-06 14:39:40.379628,69
14763,2016-07-06 14:43:10.873345,1
14796,2016-07-06 15:08:16.41468,567
14833,2016-07-06 15:32:36.554188,1
14850,2016-07-06 15:40:13.137958,13
14868,2016-07-06 15:50:21.187169,2
14869,2016-07-06 15:50:24.566638,1
14929,2016-07-06 16:06:14.106724,1
14964,2016-07-06 16:26:13.370551,9
14966,2016-07-06 16:28:08.186026,105
14978,2016-07-06 16:33:09.343417,9
15015,2016-06-29 13:20:54.103219,675
15084,2016-07-06 17:45:15.337089,45
15097,2016-07-06 17:49:19.037497,1
15120,2016-07-06 18:00:26.478324,2
15170,2016-07-06 18:08:54.996538,2
15171,2016-07-06 18:09:01.887391,161
15176,2016-06-29 13:20:54.103219,52
15220,2016-07-06 18:35:10.893088,92
15233,2016-07-06 18:43:49.328101,1
15247,2016-07-06 18:52:35.82266,816
15251,2016-07-06 18:53:09.949511,260
15294,2016-06-29 13:20:54.103219,656
15314,2016-07-06 19:39:01.750961,14
15317,2016-07-06 19:38:25.454243,47
15347,2016-07-06 20:00:11.673777,4
15410,2016-07-06 20:24:40.485773,1
15432,2016-07-06 20:37:12.857376,1
15438,2016-07-06 20:38:16.59877,1
15445,2016-07-06 20:39:18.480041,3
15472,2016-07-06 21:01:53.664359,9
15494,2016-07-06 21:14:07.309997,2
15495,2016-07-06 21:22:48.050117,1865
15528,2016-07-06 21:47:53.989353,5
15542,2016-07-06 21:53:58.052298,19
15605,2016-07-06 22:21:37.681757,20
15641,2016-07-06 22:51:11.634468,5
15669,2016-07-06 23:16:41.275678,16
15692,2016-07-06 23:33:35.905096,11
15782,2016-07-07 00:47:27.089594,6
15804,2016-07-07 01:19:39.436254,22
15904,2016-07-07 02:46:10.775382,14
15914,2016-07-07 03:01:48.392478,3
15928,2016-07-07 03:21:12.954322,1
16032,2016-07-07 05:09:11.027494,7
16091,2016-07-07 06:12:09.720362,64
16207,2016-07-07 08:43:58.508134,6
16209,2016-07-07 08:46:20.869134,3
16336,2016-07-07 11:17:02.25925,34
16362,2016-07-07 11:31:55.136979,1
16730,2016-07-07 14:56:05.189709,102
16763,2016-06-29 13:20:54.103219,13
16770,2016-07-07 15:19:58.882986,1
16777,2016-07-07 15:24:42.41512,1
16819,2016-07-07 15:49:50.218292,48
16820,2016-07-07 15:48:10.898213,5
16821,2016-07-07 15:52:20.67947,2
16822,2016-07-07 15:53:16.113957,4
16824,2016-06-29 13:20:54.103219,30180
16826,2016-07-07 15:55:39.295639,18
16835,2016-07-07 16:00:32.754968,57
16894,2016-07-07 16:18:30.797685,4
16930,2016-07-07 16:46:27.881085,13
16966,2016-07-07 17:03:36.258377,31
16998,2016-07-07 17:22:44.832551,1
17051,2016-07-07 17:53:10.81702,22
17069,2016-07-07 18:00:25.579251,1
17111,2016-07-07 18:03:41.79859,1
17130,2016-07-07 18:15:14.778263,3
17170,2016-07-07 18:37:13.971478,39
17182,2016-07-07 18:40:17.919665,62
17188,2016-07-07 18:43:29.836629,2
17194,2016-07-07 18:44:39.658693,2
17208,2016-06-29 13:20:54.103219,32
17227,2016-07-07 19:02:20.35068,2
17237,2016-07-07 19:09:36.325337,23
17239,2016-07-07 19:11:01.843778,23
17243,2016-07-07 19:14:50.830087,22
17311,2016-07-07 20:00:21.542112,34
17321,2016-07-07 20:00:30.808022,29
17366,2016-07-07 20:16:27.060192,98
17402,2016-07-07 20:39:23.88525,47
17459,2016-07-07 21:23:16.857206,3
17471,2016-07-07 21:30:09.809874,4
17499,2016-07-07 21:46:15.891555,31
17564,2016-07-07 22:03:45.96668,223
17598,2016-07-07 22:23:10.186039,162
17621,2016-07-07 22:36:43.769843,2
17623,2016-07-07 22:39:42.216428,1
17626,2016-06-29 13:20:54.103219,189
17628,2016-07-07 22:42:21.919473,40
17644,2016-07-07 22:52:35.628603,2
17662,2016-07-07 23:02:09.446779,8
17724,2016-07-07 23:48:04.123012,13
17731,2016-07-07 23:52:20.0557,15
17738,2016-07-07 23:57:26.642467,31
17740,2016-07-08 00:00:34.468242,516
17782,2016-06-29 13:20:54.103219,1465
17787,2016-07-08 00:25:54.724122,14
17793,2016-07-08 00:31:57.617958,1
17804,2016-06-29 13:20:54.103219,167
17840,2016-07-08 01:11:28.125172,7
17880,2016-07-08 01:57:18.925976,2
17954,2016-07-08 04:00:46.517719,2
18137,2016-07-08 10:00:31.346883,1
18200,2016-07-08 14:00:10.985989,12
18294,2016-07-08 16:00:20.909502,11
18300,2016-07-08 16:00:23.563439,22
18312,2016-07-08 16:00:26.775002,82
18327,2016-07-08 16:00:34.212236,35
18342,2016-07-08 16:00:44.235177,19
18350,2016-07-08 16:00:47.579454,6
18376,2016-07-08 18:00:29.917459,4
18377,2016-07-08 18:00:30.542181,75
18385,2016-07-08 18:00:31.107586,66
18456,2016-07-08 20:00:14.736609,5
18457,2016-07-08 20:00:13.482089,12
18458,2016-07-08 20:00:13.993882,11
18461,2016-07-08 20:00:13.574118,101
18494,2016-07-08 20:00:32.901199,22
18529,2016-07-08 22:00:20.369566,43
18542,2016-07-08 22:00:23.965956,6
18571,2016-07-08 22:00:37.617705,21
18572,2016-07-08 22:00:41.447601,9
18630,2016-07-08 22:21:06.356381,18
18645,2016-07-08 22:28:04.347611,16
18650,2016-06-29 13:20:54.103219,217
18674,2016-07-08 22:44:46.217926,1840
18706,2016-07-08 22:59:46.645913,2
18723,2016-07-08 23:05:51.261173,1
18727,2016-07-08 23:06:35.993157,5
18739,2016-07-08 23:14:31.621593,18
18740,2016-07-08 23:13:43.580245,18
18742,2016-07-08 23:15:26.517756,5
18751,2016-07-08 23:21:15.217097,2
18752,2016-07-08 23:19:45.481431,276
18779,2016-07-08 23:40:55.690753,1
18802,2016-07-08 23:52:41.359742,13
18806,2016-07-08 23:57:01.884837,1
18824,2016-07-09 00:00:34.651274,72
18825,2016-07-09 00:00:35.018446,1094
18862,2016-07-09 00:14:53.475609,1
18876,2016-07-09 00:24:41.526821,1
18886,2016-07-09 00:35:10.330011,486
18911,2016-07-09 00:54:04.456081,108
18935,2016-07-09 01:07:35.482295,2
19063,2016-07-09 02:31:20.43332,1
19070,2016-07-09 02:36:06.15235,2
19093,2016-07-09 03:00:04.3066,1
19119,2016-06-29 13:20:54.103219,2
19206,2016-07-09 04:16:48.916979,4
19251,2016-07-09 05:10:40.717265,1
19262,2016-07-09 05:18:35.166221,2
19279,2016-07-09 05:40:21.461131,2
19318,2016-07-09 06:10:12.547847,1
19335,2016-07-09 06:20:08.001879,1
19451,2016-07-09 08:45:38.172271,1
19478,2016-07-09 09:40:53.872755,66
19592,2016-07-09 11:32:25.715808,1
19654,2016-07-09 12:12:23.218932,2
19749,2016-07-09 13:49:59.749364,2
19821,2016-07-09 14:38:05.656369,4
19865,2016-07-09 15:18:10.034636,232
19892,2016-07-09 15:47:22.923925,7
19952,2016-07-09 16:02:59.068581,1
19954,2016-07-09 16:06:17.098703,9
19956,2016-06-29 13:20:54.103219,27
19973,2016-07-09 16:30:18.179353,1
19983,2016-07-09 16:43:32.299783,55
20047,2016-07-09 17:20:10.151174,1059
20052,2016-07-09 17:23:15.621995,4
20073,2016-07-09 17:43:06.010492,2
20142,2016-07-09 18:28:37.915001,128
20296,2016-06-29 13:20:54.103219,843
20298,2016-07-09 20:34:00.210326,125
20353,2016-07-09 21:22:53.435339,1
20379,2016-07-09 21:49:57.622368,1
20386,2016-07-09 21:53:57.918653,1
20446,2016-07-09 22:30:09.308897,45
20459,2016-07-09 22:35:52.502205,2
20469,2016-07-09 22:45:09.165298,98
20478,2016-07-09 22:58:36.72439,1
20484,2016-07-09 23:03:12.099644,40
20495,2016-07-09 23:15:37.011076,23
20529,2016-07-09 23:56:57.280928,1
20590,2016-07-10 01:03:43.416186,5
20666,2016-07-10 02:06:51.261184,29
20690,2016-07-10 02:35:19.345166,1
20713,2016-07-10 03:07:36.853418,3
20750,2016-07-10 03:50:32.244421,2
20832,2016-07-10 05:08:55.916764,42
20887,2016-07-10 06:13:14.181755,2
20975,2016-07-10 08:05:56.788605,3
21086,2016-07-10 10:45:57.789217,1
21130,2016-07-10 11:49:41.785861,3
21186,2016-07-10 12:21:48.729184,4
21225,2016-07-10 13:02:42.083036,216
21230,2016-07-10 13:05:25.944973,1
21255,2016-06-29 13:20:54.103219,3
21267,2016-07-10 13:48:46.11038,1
21308,2016-07-10 14:05:23.073447,1
21316,2016-07-10 14:19:11.073226,3
21406,2016-07-10 15:52:11.213541,87
21420,2016-07-10 15:59:28.56377,4
21500,2016-07-10 16:40:37.261198,5
21527,2016-07-10 17:01:08.182351,6
21550,2016-07-10 17:30:48.976829,35
21614,2016-07-10 18:01:02.816147,1
21627,2016-07-10 18:20:07.245,1
21701,2016-07-10 19:20:46.514523,4
21728,2016-07-10 19:44:22.662633,2
21731,2016-07-10 19:45:55.60148,36
21738,2016-07-10 20:00:11.339759,347
21783,2016-07-10 20:16:58.545545,1
21789,2016-07-10 20:27:59.294715,1
21803,2016-07-10 20:39:46.167687,14
21814,2016-07-10 20:46:36.46416,2
21876,2016-07-10 21:34:21.026475,45
21948,2016-07-10 22:30:57.598361,203
21954,2016-07-10 22:35:24.966538,51
21959,2016-07-10 22:40:47.163759,44
21961,2016-07-10 22:44:14.079249,3
21965,2016-07-10 22:44:53.902071,13
21996,2016-07-10 23:17:19.877463,1
22040,2016-07-10 23:53:15.830792,2
22171,2016-07-11 02:00:16.22035,2
22230,2016-07-11 04:00:51.051532,31
22256,2016-07-11 06:00:32.727425,11
22260,2016-07-11 06:00:33.300336,96
22373,2016-07-11 10:00:36.833099,38
22435,2016-07-11 14:00:15.646627,431
22524,2016-07-11 16:00:25.423486,331
22525,2016-07-11 16:00:24.769885,5
22616,2016-07-11 18:00:15.38857,67
22621,2016-07-11 18:00:16.861507,47
22624,2016-07-11 18:00:16.000416,2
22643,2016-07-11 18:00:25.012991,16
22714,2016-07-11 20:00:17.811032,1
22718,2016-07-11 20:00:18.46785,35
22722,2016-07-11 20:00:19.422362,62
22783,2016-07-11 21:48:12.458717,32
22786,2016-07-11 21:50:31.933465,45
22801,2016-07-11 21:54:04.059878,47
22810,2016-07-11 21:56:27.694589,4
22827,2016-07-11 22:00:11.538976,1
22846,2016-07-11 22:00:16.600266,422
22848,2016-07-11 22:00:17.840713,6
22915,2016-07-11 22:14:18.874087,21
22919,2016-07-11 22:17:12.284172,44
22969,2016-07-11 23:33:59.54601,24
23002,2016-07-11 23:58:19.111474,3
23044,2016-07-12 00:09:11.675671,199
23091,2016-07-12 00:50:33.447263,1
23112,2016-07-12 01:06:55.629192,2
23119,2016-07-12 01:12:42.304832,1
23148,2016-07-12 01:33:25.221412,526
23178,2016-07-12 02:00:18.993272,1
23236,2016-07-12 02:31:25.220776,1
23245,2016-07-12 02:39:18.704156,18
23250,2016-07-12 02:41:41.370826,493
23280,2016-07-12 03:16:34.70348,1
23382,2016-07-12 04:44:02.793296,13
23398,2016-07-12 05:03:35.756375,38
23418,2016-07-12 05:30:43.574461,1
23435,2016-07-12 05:44:08.091982,2
23565,2016-07-12 07:17:48.729132,9
23572,2016-06-29 13:20:54.103219,2327
23601,2016-07-12 08:00:19.869983,78
23658,2016-07-12 08:56:17.479424,1
23698,2016-07-12 10:07:34.475,1
24096,2016-07-12 14:21:43.316323,3
24132,2016-07-12 14:43:25.211797,2
24280,2016-07-12 16:00:38.92897,10
24343,2016-07-12 16:24:51.737721,2
24351,2016-07-12 16:27:26.908427,25
24389,2016-07-12 16:47:12.053399,4
24404,2016-07-12 16:56:45.532057,1
24489,2016-07-12 17:31:49.839237,98
24543,2016-07-12 17:57:36.661381,188
24561,2016-07-12 18:00:43.344077,12
24631,2016-07-12 18:28:22.122142,1
24694,2016-07-12 19:03:15.486746,47
24723,2016-07-12 19:15:07.90915,2
24729,2016-07-12 19:18:28.985691,7
24758,2016-07-12 19:35:11.899124,83
24761,2016-07-12 19:39:10.429105,330
24858,2016-07-12 20:14:07.975147,18
24887,2016-07-12 20:26:49.059251,2
24900,2016-07-12 20:31:36.812327,98
24973,2016-07-12 21:07:38.963083,12
24983,2016-07-12 21:08:54.188819,3
25041,2016-07-12 21:41:27.144906,951
25073,2016-07-12 22:00:30.284421,34
25106,2016-07-12 22:05:16.223962,2
25115,2016-07-12 22:15:07.443762,6
25129,2016-07-12 22:27:44.957291,4
25132,2016-07-12 22:27:54.410395,19
25133,2016-06-29 13:20:54.103219,884
25136,2016-07-12 22:30:20.577899,8
25154,2016-07-12 22:45:24.455435,2
25312,2016-07-13 00:33:39.944443,452
25331,2016-07-13 00:57:59.033131,8
25360,2016-07-13 01:24:49.77391,1
25376,2016-07-13 01:41:44.760001,13
25385,2016-07-13 01:47:42.417521,1
25397,2016-07-13 01:59:52.964022,1
25436,2016-07-13 02:10:52.827185,25
25438,2016-07-13 02:18:44.237812,3
25442,2016-07-13 02:26:21.615826,1
25701,2016-07-13 06:22:52.128956,1
25858,2016-07-13 08:56:36.397242,286
25904,2016-07-13 10:00:43.269603,20
25938,2016-06-29 13:20:54.103219,1433
25984,2016-07-13 11:05:04.040752,50
25986,2016-07-13 11:05:32.958553,15
26058,2016-07-13 11:48:46.120427,7
26266,2016-07-13 13:24:45.762218,2
26298,2016-07-13 13:50:38.417837,7
26304,2016-07-13 13:51:28.859606,2
26364,2016-07-13 14:13:16.163492,18
26370,2016-07-13 14:16:49.20904,1
26391,2016-07-13 14:28:45.402945,17
26405,2016-07-13 14:39:14.886827,4
26412,2016-07-13 14:44:19.204675,1
26450,2016-06-29 13:20:54.103219,288
26467,2016-07-13 15:13:05.736731,7
26511,2016-07-13 15:34:22.767446,7
26536,2016-07-13 15:43:41.646889,1
26581,2016-07-13 16:00:40.398779,10
26585,2016-07-13 16:00:41.279657,4
26592,2016-07-13 16:00:48.934884,7
26629,2016-07-13 16:07:25.932852,2
26633,2016-07-13 16:08:21.411713,20
26658,2016-07-13 16:27:05.304021,2
26694,2016-07-13 16:44:26.646243,104
26697,2016-07-13 16:48:16.564144,7
26752,2016-07-13 17:20:41.252795,2
26754,2016-07-13 17:21:52.36321,127
26774,2016-07-13 17:30:04.056271,7
26822,2016-07-13 17:50:03.949481,3
26839,2016-07-13 18:00:17.092302,79
26893,2016-07-13 18:17:09.675819,99
26900,2016-07-13 18:23:07.775272,28
26911,2016-07-13 18:25:59.783087,4
26954,2016-07-13 18:58:22.608325,7
26968,2016-07-13 19:05:53.113856,52
26992,2016-07-13 19:20:15.545486,52
27015,2016-07-13 19:30:10.446004,54
27033,2016-07-13 19:44:24.960776,3
27086,2016-07-13 20:02:51.342318,2
27123,2016-07-13 20:28:59.770047,48
27176,2016-07-13 21:14:09.843737,19
27184,2016-07-13 21:21:39.804749,2
27189,2016-07-13 21:25:49.965704,1
27226,2016-07-13 21:56:32.114134,285
27236,2016-07-13 22:00:32.39857,89
27278,2016-07-13 22:06:58.950011,3
27302,2016-07-13 22:32:24.35951,7
27366,2016-07-13 23:23:15.966345,34
27380,2016-07-13 23:33:12.265094,15
27388,2016-07-13 23:38:15.379957,9
27405,2016-07-13 23:51:29.817562,14
27457,2016-07-14 00:07:06.385425,71
27475,2016-07-14 00:33:30.05246,3
27510,2016-07-14 01:02:15.75049,1
27631,2016-07-14 02:39:29.869495,7
27751,2016-07-14 04:25:16.763393,2
27781,2016-07-14 05:03:18.703951,14
27824,2016-07-14 05:42:57.87436,1
27843,2016-06-29 13:20:54.103219,117
27882,2016-06-29 13:20:54.103219,112
27914,2016-07-14 06:56:16.93999,15
27997,2016-07-14 08:33:53.890589,3
28083,2016-07-14 10:26:52.200221,10
28250,2016-07-14 12:23:08.897838,1
28389,2016-07-14 14:00:15.643558,1
28470,2016-07-14 14:38:16.496242,2
28481,2016-07-14 14:44:27.364594,60
28500,2016-07-14 14:54:03.278409,5
28522,2016-07-14 15:10:11.931927,2
28568,2016-07-14 15:28:15.907142,36
28604,2016-07-14 15:48:38.710844,41
28619,2016-07-14 15:58:32.202513,4
28635,2016-07-14 16:00:28.068582,4
28712,2016-07-14 16:27:51.309488,1
28736,2016-07-14 16:43:18.060517,4
28786,2016-06-29 13:20:54.103219,1381
28791,2016-07-14 17:04:09.120325,44
28808,2016-07-14 17:14:17.931168,1
28810,2016-07-14 17:14:37.256402,2
28863,2016-07-14 17:39:57.678431,12
28905,2016-07-14 18:00:18.596925,12
28959,2016-07-14 18:12:16.371769,36
28978,2016-07-14 18:30:30.869649,93
28984,2016-07-14 18:33:00.224022,3
29019,2016-07-14 18:57:29.294051,36
29021,2016-07-14 18:58:20.316286,9
29047,2016-07-14 19:09:54.32074,1
29050,2016-07-14 19:12:29.358012,34
29053,2016-07-14 19:14:23.763764,123
29075,2016-07-14 19:22:18.755902,14
29085,2016-07-14 19:29:52.010636,192
29113,2016-07-14 19:38:32.984645,96
29116,2016-07-14 19:40:38.157625,6
29119,2016-07-14 19:41:43.754494,1
29157,2016-07-14 20:00:25.176822,4
29169,2016-07-14 20:00:31.328592,1
29214,2016-07-14 20:11:17.332761,4
29238,2016-07-14 20:26:08.807496,35
29241,2016-07-14 20:26:53.856727,126
29261,2016-07-14 20:39:49.156683,30
29275,2016-07-14 20:49:10.214244,1
29277,2016-07-14 20:49:40.792508,98
29291,2016-07-14 20:58:23.021033,19
29318,2016-07-14 21:10:16.698344,3
29343,2016-07-14 21:27:20.736855,1
29351,2016-07-14 21:30:26.634777,1
29360,2016-07-14 21:35:10.917206,17
29399,2016-07-14 21:53:42.839733,42
29405,2016-07-14 22:00:26.942306,1
29410,2016-07-14 22:00:32.839145,839
29412,2016-07-14 22:00:34.143321,733
29529,2016-07-14 22:42:55.319335,1476
29577,2016-07-14 23:03:28.83133,74
29588,2016-07-14 23:10:53.39912,1
29622,2016-06-29 13:20:54.103219,41
29628,2016-07-14 23:35:37.254967,17
29639,2016-07-14 23:41:42.649226,376
29725,2016-07-15 00:23:53.681683,4
29737,2016-07-15 00:32:22.31364,1
29768,2016-07-15 01:10:06.482022,67
29856,2016-07-15 02:07:15.616432,5
29897,2016-07-15 03:05:46.986317,6
30077,2016-07-15 05:57:55.02941,2
30138,2016-07-15 06:41:37.04406,6
30158,2016-07-15 07:13:07.764535,16
30361,2016-07-15 10:43:10.950421,4
30374,2016-07-15 10:58:53.649422,20
30469,2016-07-15 12:16:16.293633,97
30497,2016-07-15 12:33:31.323522,1
30551,2016-07-15 13:15:21.292725,1
30559,2016-07-15 13:20:05.403004,13
30631,2016-07-15 14:00:38.015748,2
30691,2016-07-15 14:11:17.332284,58
30704,2016-07-15 14:19:52.18225,2
30712,2016-07-15 14:22:00.559065,7
30733,2016-07-15 14:29:19.879321,2
30786,2016-07-15 14:57:45.870564,1
30790,2016-07-15 15:00:30.052847,161
30816,2016-07-15 15:20:28.795507,238
30832,2016-07-15 15:23:46.216716,12
30892,2016-07-15 15:53:47.68965,770
30894,2016-07-15 15:51:58.128738,40
30926,2016-07-15 16:00:36.927745,11
31069,2016-07-15 16:50:14.339106,63
31126,2016-07-15 17:05:32.93158,1
31129,2016-07-15 17:07:39.856622,1
31179,2016-07-15 17:36:11.785249,3
31223,2016-07-15 18:00:20.849721,5
